id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4950612888259763,NleFGyEJZ,1767976920,湖南博物院,#政务君带你玩转十一假期#【湖南博物院致中秋国庆节假日期间观众的公开信】亲爱的观众朋友：好风频频送佳期。中秋国庆长假将至，非常感谢您在这个特殊的日子里选择参观湖南博物院。随着全国“博物馆热”日渐升温，今年暑假以来，湖南博物院再次出现“一票难求”的现象，供需矛盾空前突出，我们也听到来自观众朋友们不同的声音：不少观众在博物馆官方平台留言“门票可以多放点吗？太难约了”“门票比演唱会还难抢”等。你们的殷殷期盼，我们记在心中。为更大限度地满足今年中秋国庆期间公众的参观需求，湖南博物院将在原定9月29日（中秋节）、10月1日（国庆节）两日延时开放的基础上，双节期间9月29日至10月6日（周一闭馆顺延）均实施延长开放，每天开放时间延长至20:00（19:00停止入馆）。新增9月29日至10月6日16:00-19:00的预约时段，每天增加5000人（仅限散客）。观众可登录湖南博物院官网、官方微信公众号、官方支付宝小程序进行个人网络实名制分时段预约。观众预约成功后，进馆时凭预约记录、有效证件方可入馆参观。有不少观众留言“预约系统进不去”“门票秒光”。你们的诉求，是我们的追求。为此，我们于9月20日已试运行新版本票务预约系统，在试运行过程中，我院将根据运行情况和观众反馈对系统不断优化完善。为防止门票被一抢而空，在放票方式上，双节期间的门票采用在每个参观日的前1天、3天、5天、7天分阶段放出的方式，放票时间为对应放票日的19-22点中随机时段。最后一次放票约满后，新产生的退票票源将不再回到票池。有观众在湖南博物院门口询问“凭军官证有优待政策吗？”“65岁以上老人如何便捷入馆”。你们的声音，我们侧耳倾听。为此，我们将于9月29日起，增设特殊人群绿色通道。按照国家相关规定，65周岁（含65周岁）以上老人、残障人士、现役军人（应急救援人员）、退役军人、军队离退休干部和“三属”（烈士遗属、因公牺牲军人遗属、病故军人遗属）可凭相关证件核验后免预约参观我院基本陈列。对于未预约成功的观众，我们非常理解您的急切心情，大美长沙欢迎八方来客，建议您选择长沙及周边地区其他旅游景点参观；或登录湖南博物院官方平台访问网上云展厅，领略湖湘文化；同时，也呼吁长沙市民避开节假日高峰期，让景于客，错峰参观。我们非常感谢您对湘博事业的关注与支持，如果您有参观疑问，可于工作时间(9时至17时)拨打票务热线0731-84415833、84475933进行咨询。同时，您还可通过我院微信公众号、新浪微博或拨打电话0731—84514630等官方渠道留下宝贵意见。四时俱可喜，最好新秋时。湖南博物院在此静候您的到来，期盼与您的美好相遇！湖南博物院2023年9月27日,,,,政务君带你玩转十一假期,1,11,10,2023-09-27 15:59,微博网页版,['https://wx4.sinaimg.cn/large/69612fd8gy1hib74fw23lj20yg0pu1kx.jpg'],,,
4950269499802086,Nl5JPF7Ya,5970005616,暖阳看晴天,#微博辟谣#这是带了别人的大名，实名制造谣了，微博你不管吗.,,,,微博辟谣,0,0,0,2023-09-26 17:14,微博社区管理中心,,,,上海
4950238872735727,Nl4WrbtGD,5953675155,t-z恍恍惚惚,#周兴哲上海演唱会#我请问呢秒空我们想看的抢不到微博上全在出票上海实名制你们不知道吗,,,,周兴哲上海演唱会,0,21,10,2023-09-26 15:13,vivo Y52s高清影像,,,,上海
4950191586677434,Nl3Ias16y,2810609745,风阡若兮,虽然要求实名制购票但黄牛依旧层出不穷刷实时微博出票的牛十条微博里就有仨🙂,,,,,0,0,0,2023-09-26 12:05,iPhone客户端,,,,北京
4949887450352074,NkVND1tAC,1805553287,只爱我家王美人,#王力宏方申请强制执行李靓蕾#法外狂徒李靓蕾拒不执行法院判决，被判藐视法庭多次仍不执行，到现在微博疑似账号都不敢实名制是怕什么呢？,,,,王力宏方申请强制执行李靓蕾,0,0,13,2023-09-25 15:56,iPhone客户端,,,,陕西
4949835558685941,NkUrVArBP,6307194196,豆拉豆拉,回到国内想了很多办法但老的微博号还是无法复原了……实名制真的xbusihdlkall……（此处省略脏话1000字）,,,,,0,0,0,2023-09-25 12:30,iPhone客户端,,,,上海
4949664660719146,NkQ0i3158,1772782170,_请叫我橙老师噢_,九月日记七月末的时候，凭一己之力抢到了西安的门票，想着没去过这个城市，就当去旅游。利索的订了机票和酒店，在网上搜寻各种美食攻略，满心期待九月初的到来。但事与愿违。八月初，演唱会取消的各种小道消息满天飞。这一个月我几乎每天住在微博和小红书，很想知道到底开不开！一直没有等到官方的通知。眼看机票退票费越来越多，心力憔悴。在把门票转出去的第二天，就看到实名制和退票通知，一狠心把所有的票和酒店都退了。西安，我不去了。与此同时又遇上重庆开票，于是乎召集人马抢票。终于让我抢到一张尾场的门票（我真的和尾场有缘分），确保了我们九月能见面。当时还想着重庆二开的时候，要不再加一场谁知，我竟然抢不到！抢票失败当天我沮丧至极，加上南京132大屏的刺激，连夜花大价钱买了一张南京尾场的门票，加上订机票和酒店。南京就这样突然追加到了我的九月行程。人生，真的有很多事是不能预料的。就像我想也没想到在南京能听到主唱一段催人泪下的talking以及真情流露；我也想不到在重庆能把我一直想听的歌在点歌part中现场听到。九月，我真的没有遗憾了。本次充电🔋已满。谢谢你，你们。谢谢南京。谢谢重庆。我们下一站再见。,,重庆·重庆市奥林匹克体育中心,,,0,0,0,2023-09-25 01:11,iPhone客户端,"['https://wx4.sinaimg.cn/large/69aa825agy1hi863h7sbmj23402c04qq.jpg', 'https://wx3.sinaimg.cn/large/69aa825agy1hi8632232wj23402c0qv6.jpg']",,,重庆
4949636370662131,NkPgF2Mfx,5685160384,伯光君,#女生花7000元看周杰伦演唱会忘带票##微博新知博主##周杰伦#原价不超过900元的票。这个女人花了7000元去购买了。买了之后，他忘记带了。。。。。。。。。。可见这位看演唱会的女生，多少有点智商上的问题。。顺便一提。大家都知道，要控制演唱会的黄牛现象。有2个方面。伯光君，第一个方面，是最好大家都不要去买黄牛票。但有些粉丝控制不住自己。就算花7000元买一张900元的山顶票。就算看不到周杰伦的脸。就算到了现场只能看大屏幕她们也愿意。这些人大概没有算过，7000元可以买100只花西子眉笔。只能买半个XX包。。第二个方面，是严格实名制。但是周杰伦的演唱会安检人员。明知道对方买的是黄牛票，还是放他进来。伯光君甚至明知道对方没有带票，还是房他进来了。有这样的主办方。有这样的安检。那必然是黄牛屡禁不止啊。我顺便再说多一句。周杰伦20年前也许是华语乐坛的第一人。但现在。以他的年龄。以他的体力。以他这几年的创造演唱水平来说。他的演唱会真不过如此。还不如在家里看他多年前的MV。我真理解不了这种花了大钱上了大当的人。还要在微博买热搜。。写到这里一声叹息微博反演唱会第一人伯光君。买黄牛票看演唱会是不是愚蠢,,,,"女生花7000元看周杰伦演唱会忘带票,微博新知博主,周杰伦",0,0,28,2023-09-24 23:18,荣耀50 Pro 5G,,,,广东
4949613923011446,NkOGscDpI,5180985110,doge望望小福贵,今天要猎取星在文化的麻麻@星在文化1.请问哪家演出经纪会把600人的场子塞进去一千多人？2.请问哪家演出经纪会把一场live的vip区挤到连手都抬不起来，连call都打不出来？3.请问哪家演出经纪会在排队的时候排了千把号人，但只有一两个staff来拿个喇叭告知，没有队尾标牌，没有秩序维持，没有排队指示？4.请问哪家演出经纪会只提前两天，只在自己的微博跟公号上放一个莫名其妙的进场号数预约程序，没有单独提醒，甚至连实名制门票都不要，没购票的路人都能来预约？还有很多逆天之处，我就不一一说了，我必给宝丽佳音写函，让他们再也不要跟你们合作了。你们这家烂公司给小美给g团这么卖力的演出添了极大的负面影响！#美依礼芽#GARNiDELiA,,,星在文化,美依礼芽,2,4,12,2023-09-24 21:49,微博轻享版,"['https://wx2.sinaimg.cn/large/005ECSTYgy1hi80ezmnumj335s2dcb2c.jpg', 'https://wx1.sinaimg.cn/large/005ECSTYgy1hi80f1e2s7j335s2dc7wi.jpg', 'https://wx1.sinaimg.cn/large/005ECSTYgy1hi80f209wwj305205iwee.jpg', 'https://wx2.sinaimg.cn/large/005ECSTYgy1hi80f2i7wgg304o04o0u4.jpg', 'https://wx2.sinaimg.cn/large/005ECSTYgy1hi80f32zocj304y05i0sl.jpg', 'https://wx2.sinaimg.cn/large/005ECSTYgy1hi80f3nxgej306b07pmxm.jpg']",,,四川
4949482959012975,NkLhdBOGz,7841940470,我是娘娘我怕who,作为一个二代果入坑淇淇的老果子真的算是实名制羡慕三代果和四代果了，21年入坑的时候到处扒淇淇的各种物料希望多见到他，一直到年底才蹲到奶粉的直播可以一睹为快。沉香入坑的果子就更不用说了，底线杀青后哥更是消失了三个月将近四个月，我都怕他微博红v掉了。今年楼的播出让哥的人气国民度和商业价值更上一层楼活动多了伤都没有好好修养就出来营业所以不要被有心人乱带节奏记住初心快乐吸淇反正喜欢他我是很开心各个方面,,,,,0,4,3,2023-09-24 13:09,哈基米的iPhone 13 Pro Max,"['https://wx2.sinaimg.cn/large/008yHYWOly1hi7l8vobrvj30zo256x1s.jpg', 'https://wx3.sinaimg.cn/large/008yHYWOly1hi7l8uu0ttj31jk2bchdt.jpg']",,,河南
4949478107251064,NkL9ouqkE,2637004460,西铁汉中车务段,【中国编号最大的站台西安北站的34站台】西安北站的34站台是中国编号最大的站台如果你需要在这里乘车，从北广场进站最为快捷，通过实名制验证、安检后，乘扶梯到二楼高架候车室即可见到34站台检票口中国铁路的微博视频L中国铁路的微博视频,,,,,1,0,1,2023-09-24 12:50,微博视频号,,"http://f.video.weibocdn.com/o0/gApLJJuKlx07XzWZVOGY01041200AvL20E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1701086107&ssig=JiHiq8il8s&KID=unistore,video",,
4949268538592508,NkFHnA3iQ,7798645895,懒猫大王-,⚠︎阳光信用如何提升：1、完成实名认证（手机绑定、身份证绑定），并与实名好友互动2、经常登录微博、发布微博，尤其是原创内容，以提升账号的活跃度和影响力3、积极参与微博官方发起的各项活动。4.绑定支//付//宝在使用微博过程中表现出个人的消费倾向。5.关注高质量的用户，互粉好友多实名制用户6.长期保持健康的言论阳光信用总分一般会在每月月初自动更新一次阳光信用的信用历史分会基于用户的行为实时更新，若有违规行为，那会实时扣分，参与社区活动（比如在线答题、线上学习、爱心积分兑换等等），则可以实时加分。以上就是怎么快速涨阳光信用相关内容⚠︎阳光信用通过什么衡量用户的信用：1、内容贡献：根据用户使用微博的频率，发布的内容量，以及获得其他微博用户的反馈数据综合得来，通过全站用户此项分值的分布情况而计算得出。影响力较高的用户主要评测其内容的传播能力，影响力较低的用户主要评测内容发布的数量；2、身份特征：根据用户个人资料、教育历史、职业信息的真实和完善状况，评估用户身份的可信程度，尤为关注用户手机号、身份证、微博认证身份等实名信息；3、信用历史：综合衡量用户在微博上的长时间发言历史，言论健康度。站方默认用户发言阳光健康，初始本项满分。当用户发布的内容涉及不良因素，而被网友举报或站方关注，最终判定有效的将按照严重程度被扣分。文案二转请标明来源：@小猫椰米卷,,,小猫椰米卷,,115,0,3,2023-09-23 22:57,聆听你的心Android,,,,贵州
4949264017656368,NkFA5w7LO,6377560266,一点莓想你,我最大爱好就是去扒拉别人的微博远古时期的心情记录真的要屏蔽掉就是说！实名制上网的都是什么人啊！扒拉着竟然发现栋哥了对一个爱而不得的姑娘和最美好的大学时代每个人都年轻过呀只是被时间磨灭了少年感不得不跟现实妥协相亲结婚生子干一份以前觉得跟自己丝毫不相关的破工作和一堆难缠的人打交道看别人走过的路好好玩呀我可藏好了别被发现了,,,,,0,2,0,2023-09-23 22:39,iPhone客户端,,,,河北
4949263290206637,NkFyV0RKR,1277255972,1夜雪,#记录旅行#【双节假期，西安城墙漫游攻略】#秋日多巴胺#西安城墙是著名的地标性旅游景区，周长13.72公里，游客在城墙上可以徒步或骑行一周。慢下来的时光总是美好，如果你不急，我就带你去城墙吹吹风。深入城市的肌理，贴近城市的呼吸，感受城市独特的气质与温度，这或许就是旅行的意义。#带着微博去旅行#如果你来的早，我们可以先去小南门早市尝尝鲜，品一品西安人的烟火气。吃饱喝足，我们上城墙～【南线1】含光门—永宁门⌚步行时间：约20分钟🚴‍♂️路线：含光门➡勿幕门➡朱雀门➡永宁门💕特色：穿梭在历史与现实之间，随处可以感受到盛唐风采。城墙周边热门打卡地📍钟楼、鼓楼、回民街📍易俗文化街区【南线2】 文昌门—建国门X⌚步行时间：约30分钟🚴‍♂️路线：文昌门➡和平门➡建国门💕特色：博物通今，感受西安市井烟火气。城墙周边热门打卡地📍西安碑林博物馆、下马陵📍老菜场市井文化创意街区。【东线】长乐门—东北城角⌚步行时间：约35分钟🚴‍♂️路线：长乐门➡中山门➡朝阳门➡东北城角💕特色：品美食，探秘皇城里坊。长乐门登城而上一路向北即可直达中山门，俗称小东门，在这座为纪念孙中山先生所开辟的城门内，隐藏着一个陕味十足的美食天地“永兴坊”在这里吃饱喝足后可再次凭票登城。城墙周边热门打卡地📍永兴坊、皇城坊。【北线】东北城角—安远门⌚步行时间：约30分钟🚴‍♂️路线：东北城角➡尚勤门➡尚俭门➡解放门➡安远门💕特色：可以近观西安火车站。城墙周边热门打卡地📍大明宫国家遗址公园📍大华1935街区📍陇海线铁路公园。【西线】西北城角—安定门⌚步行时间：约35分钟🚴‍♂️路线：西北城角➡玉祥门➡安定门💕特色：探秘境+泛舟护城河城墙周边热门打卡地 📍广仁寺📍环城西苑儿童乐园📍月亮桥、西南城角智能游船 温馨小贴士 游客在景区游览过程中，如果想临时离开，可寻求工作人员的帮助，在闸机处刷身份证，一天内可多次出入景区哦。据悉，自2023年9月23日起西安城墙景区将全面实施单日限流、分时预约政策。中秋、国庆期间，西安城墙景区将每日限流7万人。可提前6天进行网络实名制预约。（西安城墙登城口及不同登城口开放时间见截图）千年古都，常来长安！西安，欢迎您！@微博旅游@新浪旅游@微博旅行家,,,"微博旅游,新浪旅游,微博旅行家","记录旅行,秋日多巴胺,带着微博去旅行",13,15,11,2023-09-23 22:36,,"['https://wx2.sinaimg.cn/large/4c216124ly1hi6vttnn9qj20u01hcb29.jpg', 'https://wx3.sinaimg.cn/large/4c216124ly1hi6vu31ouxj21400qoakm.jpg', 'https://wx4.sinaimg.cn/large/4c216124ly1hi6vtw1m8rj20u01hc7wh.jpg', 'https://wx3.sinaimg.cn/large/4c216124ly1hi6vv4po8ej21og2ioe82.jpg', 'https://wx1.sinaimg.cn/large/4c216124ly1hi6vu10e40j20u01fx0xn.jpg', 'https://wx4.sinaimg.cn/large/4c216124ly1hi6vu1j2brj215h0qon9l.jpg', 'https://wx1.sinaimg.cn/large/4c216124ly1hi6vtxsrkvj20u01hc1kx.jpg', 'https://wx1.sinaimg.cn/large/4c216124ly1hi6vxd5dflj20qo140n3i.jpg', 'https://wx3.sinaimg.cn/large/4c216124ly1hi6vu0itraj20u01hc4qp.jpg']",,,陕西
